yts_codearticle;yts_tariftiers;yts_datedebut;yts_datefin;yts_prixnet
C041NAT;003;01/01/2018 00:00;31/12/2099 00:00;42,16
C041TUR;001;01/01/2018 00:00;31/12/2099 00:00;48,3
C041TUR;003;01/01/2018 00:00;31/12/2099 00:00;42,16
C041VIO;001;01/01/2018 00:00;31/12/2099 00:00;48,3
C041VIO;003;01/01/2018 00:00;31/12/2099 00:00;42,16
C042ANI;001;01/01/2018 00:00;31/12/2099 00:00;61,34
C042ANI;003;01/01/2018 00:00;31/12/2099 00:00;53,8
C042ANT;001;01/01/2018 00:00;31/12/2099 00:00;61,34
C042ANT;003;01/01/2018 00:00;31/12/2099 00:00;53,8
C042BEI;001;01/01/2018 00:00;31/12/2099 00:00;61,34
C042BEI;003;01/01/2018 00:00;31/12/2099 00:00;53,8
C042BLA;001;01/01/2018 00:00;31/12/2099 00:00;61,34
C042BLA;003;01/01/2018 00:00;31/12/2099 00:00;53,8
C042BLE;001;01/01/2018 00:00;31/12/2099 00:00;61,34
C042BLE;003;01/01/2018 00:00;31/12/2099 00:00;53,8
C042TUR;001;01/01/2018 00:00;31/12/2099 00:00;61,34
C042TUR;003;01/01/2018 00:00;31/12/2099 00:00;53,8
C042VIO;001;01/01/2018 00:00;31/12/2099 00:00;61,34
C042VIO;003;01/01/2018 00:00;31/12/2099 00:00;53,8
C047BEI;001;01/01/2018 00:00;31/12/2099 00:00;39,15
C047BEI;003;01/01/2018 00:00;31/12/2099 00:00;34,0
C047BLE;001;01/01/2018 00:00;31/12/2099 00:00;39,15
C047BLE;003;01/01/2018 00:00;31/12/2099 00:00;34,0
C047ROU;001;01/01/2018 00:00;31/12/2099 00:00;39,15
C047ROU;003;01/01/2018 00:00;31/12/2099 00:00;34,0
LJC210048;003;01/01/2018 00:00;31/12/2099 00:00;77,0
LJC210048;001;01/01/2018 00:00;31/12/2099 00:00;91,0
C036ASS;003;01/01/2018 00:00;31/12/2099 00:00;33,4
C036ASS;001;01/01/2018 00:00;31/12/2099 00:00;38,5
C076ASS;003;01/01/2018 00:00;31/12/2099 00:00;25,15
C076ASS;001;01/01/2018 00:00;31/12/2099 00:00;29,25
D037;001;01/01/2018 00:00;31/12/2099 00:00;38,0
D038;001;01/01/2018 00:00;31/12/2099 00:00;53,0
F044;003;01/01/2018 00:00;31/12/2099 00:00;59,16
F044;001;01/01/2018 00:00;31/12/2099 00:00;68,0
F356;003;01/01/2018 00:00;31/12/2099 00:00;175,5
F356;001;01/01/2018 00:00;31/12/2099 00:00;198,18
HY329ASS;001;01/01/2018 00:00;31/12/2099 00:00;113,4
HY329ASS;003;01/01/2018 00:00;31/12/2099 00:00;104,4
HY094;003;01/01/2018 00:00;31/12/2099 00:00;11,46
HY243;003;01/01/2018 00:00;31/12/2099 00:00;13,25
F433;001;01/01/2018 00:00;31/12/2099 00:00;39,1
F433;003;01/01/2018 00:00;31/12/2099 00:00;34,0
F417;001;01/01/2018 00:00;31/12/2099 00:00;16,4
F417;003;01/01/2018 00:00;31/12/2099 00:00;16,4
F099;001;01/01/2018 00:00;31/12/2099 00:00;14,08
F099;003;01/01/2018 00:00;31/12/2099 00:00;12,24
F082;001;01/01/2018 00:00;31/12/2099 00:00;23,75
F082;003;01/01/2018 00:00;31/12/2099 00:00;20,3
F015;001;01/01/2018 00:00;31/12/2099 00:00;5,94
F015;003;01/01/2018 00:00;31/12/2099 00:00;5,16
HY134;001;01/01/2018 00:00;31/12/2099 00:00;35,13
HY134;003;01/01/2018 00:00;31/12/2099 00:00;35,13
HY135;001;01/01/2018 00:00;31/12/2099 00:00;35,13
HY135;003;01/01/2018 00:00;31/12/2099 00:00;35,13
HY136;001;01/01/2018 00:00;31/12/2099 00:00;35,13
HY136;003;01/01/2018 00:00;31/12/2099 00:00;35,13
HY137;001;01/01/2018 00:00;31/12/2099 00:00;35,13
HY137;003;01/01/2018 00:00;31/12/2099 00:00;35,13
F001;003;01/01/2018 00:00;31/12/2099 00:00;18,5
F002;003;01/01/2018 00:00;31/12/2099 00:00;18,5
F003;003;01/01/2018 00:00;31/12/2099 00:00;32,5
F001;001;01/01/2018 00:00;31/12/2099 00:00;20,75
F002;001;01/01/2018 00:00;31/12/2099 00:00;20,75
F003;001;01/01/2018 00:00;31/12/2099 00:00;37,75
F004;001;01/01/2018 00:00;31/12/2099 00:00;37,75
F004;003;01/01/2018 00:00;31/12/2099 00:00;32,5
F005;001;01/01/2018 00:00;31/12/2099 00:00;46,0
F005;003;01/01/2018 00:00;31/12/2099 00:00;39,85
F006;003;01/01/2018 00:00;31/12/2099 00:00;39,85
F006;001;01/01/2018 00:00;31/12/2099 00:00;46,0
F007;003;01/01/2018 00:00;31/12/2099 00:00;57,51
F007;001;01/01/2018 00:00;31/12/2099 00:00;65,92
F008;003;01/01/2018 00:00;31/12/2099 00:00;57,51
F008;001;01/01/2018 00:00;31/12/2099 00:00;65,92
F010;003;01/01/2018 00:00;31/12/2099 00:00;9,41
F010;001;01/01/2018 00:00;31/12/2099 00:00;11,37
F012;003;01/01/2018 00:00;31/12/2099 00:00;15,04
F012;001;01/01/2018 00:00;31/12/2099 00:00;17,57
F020;003;01/01/2018 00:00;31/12/2099 00:00;11,32
F020;001;01/01/2018 00:00;31/12/2099 00:00;13,81
F021;003;01/01/2018 00:00;31/12/2099 00:00;11,32
F021;001;01/01/2018 00:00;31/12/2099 00:00;13,81
F022;003;01/01/2018 00:00;31/12/2099 00:00;11,32
F022;001;01/01/2018 00:00;31/12/2099 00:00;13,81
F023;003;01/01/2018 00:00;31/12/2099 00:00;11,32
F023;001;01/01/2018 00:00;31/12/2099 00:00;13,81
F030;003;01/01/2018 00:00;31/12/2099 00:00;9,9
F030;001;01/01/2018 00:00;31/12/2099 00:00;12,18
F035;003;01/01/2018 00:00;31/12/2099 00:00;25,55
F035;001;01/01/2018 00:00;31/12/2099 00:00;29,66
F036;003;01/01/2018 00:00;31/12/2099 00:00;5,76
F036;001;01/01/2018 00:00;31/12/2099 00:00;7,52
F046;003;01/01/2018 00:00;31/12/2099 00:00;15,73
F046;001;01/01/2018 00:00;31/12/2099 00:00;18,66
F050;003;01/01/2018 00:00;31/12/2099 00:00;35,02
F050;001;01/01/2018 00:00;31/12/2099 00:00;40,3
F051;003;01/01/2018 00:00;31/12/2099 00:00;19,34
F051;001;01/01/2018 00:00;31/12/2099 00:00;22,71
F053;003;01/01/2018 00:00;31/12/2099 00:00;42,03
F053;001;01/01/2018 00:00;31/12/2099 00:00;48,16
F054;003;01/01/2018 00:00;31/12/2099 00:00;23,2
F054;001;01/01/2018 00:00;31/12/2099 00:00;27,05
F057;003;01/01/2018 00:00;31/12/2099 00:00;28,1
F057;001;01/01/2018 00:00;31/12/2099 00:00;32,53
F058;003;01/01/2018 00:00;31/12/2099 00:00;44,25
F058;001;01/01/2018 00:00;31/12/2099 00:00;50,66
F060;003;01/01/2018 00:00;31/12/2099 00:00;28,61
F060;001;01/01/2018 00:00;31/12/2099 00:00;33,1
F061;003;01/01/2018 00:00;31/12/2099 00:00;19,3
F061;001;01/01/2018 00:00;31/12/2099 00:00;22,63
F062;003;01/01/2018 00:00;31/12/2099 00:00;11,53
F062;001;01/01/2018 00:00;31/12/2099 00:00;13,96
F066;003;01/01/2018 00:00;31/12/2099 00:00;32,75
F066;001;01/01/2018 00:00;31/12/2099 00:00;37,0
F067;003;01/01/2018 00:00;31/12/2099 00:00;25,3
F067;001;01/01/2018 00:00;31/12/2099 00:00;28,84
F068;003;01/01/2018 00:00;31/12/2099 00:00;32,75
F068;001;01/01/2018 00:00;31/12/2099 00:00;37,0
F069;003;01/01/2018 00:00;31/12/2099 00:00;25,3
F069;001;01/01/2018 00:00;31/12/2099 00:00;28,84
F070;003;01/01/2018 00:00;31/12/2099 00:00;54,95
F070;001;01/01/2018 00:00;31/12/2099 00:00;62,62
F071;003;01/01/2018 00:00;31/12/2099 00:00;62,05
F071;001;01/01/2018 00:00;31/12/2099 00:00;70,62
F072;003;01/01/2018 00:00;31/12/2099 00:00;85,8
F072;001;01/01/2018 00:00;31/12/2099 00:00;96,29
F073;003;01/01/2018 00:00;31/12/2099 00:00;52,65
F073;001;01/01/2018 00:00;31/12/2099 00:00;60,05
F110;003;01/01/2018 00:00;31/12/2099 00:00;22,33
F110;001;01/01/2018 00:00;31/12/2099 00:00;26,07
F111;003;01/01/2018 00:00;31/12/2099 00:00;22,33
F111;001;01/01/2018 00:00;31/12/2099 00:00;26,07
F112;003;01/01/2018 00:00;31/12/2099 00:00;22,33
F112;001;01/01/2018 00:00;31/12/2099 00:00;26,07
F120;003;01/01/2018 00:00;31/12/2099 00:00;23,2
F120;001;01/01/2018 00:00;31/12/2099 00:00;27,05
F121;003;01/01/2018 00:00;31/12/2099 00:00;23,2
F121;001;01/01/2018 00:00;31/12/2099 00:00;27,05
F122;003;01/01/2018 00:00;31/12/2099 00:00;23,2
F122;001;01/01/2018 00:00;31/12/2099 00:00;27,05
F125;003;01/01/2018 00:00;31/12/2099 00:00;15,4
F125;001;01/01/2018 00:00;31/12/2099 00:00;17,96
F126;003;01/01/2018 00:00;31/12/2099 00:00;15,4
F126;001;01/01/2018 00:00;31/12/2099 00:00;17,96
F127;003;01/01/2018 00:00;31/12/2099 00:00;15,4
F127;001;01/01/2018 00:00;31/12/2099 00:00;17,96
F130;003;01/01/2018 00:00;31/12/2099 00:00;17,12
F130;001;01/01/2018 00:00;31/12/2099 00:00;20,23
F131;003;01/01/2018 00:00;31/12/2099 00:00;13,81
F131;001;01/01/2018 00:00;31/12/2099 00:00;16,51
F140;003;01/01/2018 00:00;31/12/2099 00:00;40,46
F140;001;01/01/2018 00:00;31/12/2099 00:00;46,4
F141;003;01/01/2018 00:00;31/12/2099 00:00;40,46
F141;001;01/01/2018 00:00;31/12/2099 00:00;46,4
F142;003;01/01/2018 00:00;31/12/2099 00:00;40,46
F142;001;01/01/2018 00:00;31/12/2099 00:00;46,4
F143;003;01/01/2018 00:00;31/12/2099 00:00;40,46
F143;001;01/01/2018 00:00;31/12/2099 00:00;46,4
F144;003;01/01/2018 00:00;31/12/2099 00:00;40,46
F144;001;01/01/2018 00:00;31/12/2099 00:00;46,4
F145;003;01/01/2018 00:00;31/12/2099 00:00;40,46
F145;001;01/01/2018 00:00;31/12/2099 00:00;46,4
F146;003;01/01/2018 00:00;31/12/2099 00:00;40,46
F146;001;01/01/2018 00:00;31/12/2099 00:00;46,4
F147;003;01/01/2018 00:00;31/12/2099 00:00;40,46
F147;001;01/01/2018 00:00;31/12/2099 00:00;46,4
F148;003;01/01/2018 00:00;31/12/2099 00:00;40,46
F148;001;01/01/2018 00:00;31/12/2099 00:00;46,4
F149;003;01/01/2018 00:00;31/12/2099 00:00;40,46
F149;001;01/01/2018 00:00;31/12/2099 00:00;46,4
F150;003;01/01/2018 00:00;31/12/2099 00:00;16,4
F150;001;01/01/2018 00:00;31/12/2099 00:00;19,38
F151;003;01/01/2018 00:00;31/12/2099 00:00;16,4
F151;001;01/01/2018 00:00;31/12/2099 00:00;19,38
F152;003;01/01/2018 00:00;31/12/2099 00:00;16,4
F152;001;01/01/2018 00:00;31/12/2099 00:00;19,38
F153;003;01/01/2018 00:00;31/12/2099 00:00;16,4
F153;001;01/01/2018 00:00;31/12/2099 00:00;19,38
F154;003;01/01/2018 00:00;31/12/2099 00:00;16,4
F154;001;01/01/2018 00:00;31/12/2099 00:00;19,38
F155;003;01/01/2018 00:00;31/12/2099 00:00;16,4
F155;001;01/01/2018 00:00;31/12/2099 00:00;19,38
F156;003;01/01/2018 00:00;31/12/2099 00:00;16,4
F156;001;01/01/2018 00:00;31/12/2099 00:00;19,38
F157;003;01/01/2018 00:00;31/12/2099 00:00;16,4
F157;001;01/01/2018 00:00;31/12/2099 00:00;19,38
F158;003;01/01/2018 00:00;31/12/2099 00:00;16,4
F158;001;01/01/2018 00:00;31/12/2099 00:00;19,38
F159;003;01/01/2018 00:00;31/12/2099 00:00;16,4
F159;001;01/01/2018 00:00;31/12/2099 00:00;19,38
CHEPL1;003;01/01/2018 00:00;31/12/2099 00:00;20,26
CHEPL1;001;01/01/2018 00:00;31/12/2099 00:00;23,9
CHEPL10;003;01/01/2018 00:00;31/12/2099 00:00;19,9
CHEPL10;001;01/01/2018 00:00;31/12/2099 00:00;23,46
CHEPL11;003;01/01/2018 00:00;31/12/2099 00:00;13,15
CHEPL11;001;01/01/2018 00:00;31/12/2099 00:00;15,84
CHEPL2;003;01/01/2018 00:00;31/12/2099 00:00;20,26
CHEPL2;001;01/01/2018 00:00;31/12/2099 00:00;23,9
CHEPL3;003;01/01/2018 00:00;31/12/2099 00:00;20,26
CHEPL3;001;01/01/2018 00:00;31/12/2099 00:00;23,9
CHEPL4;003;01/01/2018 00:00;31/12/2099 00:00;20,26
CHEPL4;001;01/01/2018 00:00;31/12/2099 00:00;23,9
CHEPL5;003;01/01/2018 00:00;31/12/2099 00:00;20,26
CHEPL5;001;01/01/2018 00:00;31/12/2099 00:00;23,9
CHEPL40;003;01/01/2018 00:00;31/12/2099 00:00;43,6
CHEPL40;001;01/01/2018 00:00;31/12/2099 00:00;50,24
CHEPL41;003;01/01/2018 00:00;31/12/2099 00:00;47,35
CHEPL41;001;01/01/2018 00:00;31/12/2099 00:00;54,43
CHEPL42;003;01/01/2018 00:00;31/12/2099 00:00;51,05
CHEPL42;001;01/01/2018 00:00;31/12/2099 00:00;57,17
CHEPL43;003;01/01/2018 00:00;31/12/2099 00:00;56,4
CHEPL43;001;01/01/2018 00:00;31/12/2099 00:00;63,06
CHEPL44;003;01/01/2018 00:00;31/12/2099 00:00;60,9
CHEPL44;001;01/01/2018 00:00;31/12/2099 00:00;68,01
F200;003;01/01/2018 00:00;31/12/2099 00:00;17,32
F200;001;01/01/2018 00:00;31/12/2099 00:00;20,45
F201;003;01/01/2018 00:00;31/12/2099 00:00;17,32
F201;001;01/01/2018 00:00;31/12/2099 00:00;20,45
F202;003;01/01/2018 00:00;31/12/2099 00:00;17,32
F202;001;01/01/2018 00:00;31/12/2099 00:00;20,45
F210;003;01/01/2018 00:00;31/12/2099 00:00;9,4
F210;001;01/01/2018 00:00;31/12/2099 00:00;11,9
F211;003;01/01/2018 00:00;31/12/2099 00:00;9,4
F211;001;01/01/2018 00:00;31/12/2099 00:00;11,9
F212;003;01/01/2018 00:00;31/12/2099 00:00;9,4
F212;001;01/01/2018 00:00;31/12/2099 00:00;11,9
F213;003;01/01/2018 00:00;31/12/2099 00:00;9,4
F213;001;01/01/2018 00:00;31/12/2099 00:00;11,9
F230;003;01/01/2018 00:00;31/12/2099 00:00;25,65
F230;001;01/01/2018 00:00;31/12/2099 00:00;29,75
F231;003;01/01/2018 00:00;31/12/2099 00:00;25,65
F231;001;01/01/2018 00:00;31/12/2099 00:00;29,75
F232;003;01/01/2018 00:00;31/12/2099 00:00;25,65
F232;001;01/01/2018 00:00;31/12/2099 00:00;29,75
F250;003;01/01/2018 00:00;31/12/2099 00:00;31,45
F250;001;01/01/2018 00:00;31/12/2099 00:00;36,27
F251;003;01/01/2018 00:00;31/12/2099 00:00;31,45
F251;001;01/01/2018 00:00;31/12/2099 00:00;36,27
F252;003;01/01/2018 00:00;31/12/2099 00:00;31,45
F252;001;01/01/2018 00:00;31/12/2099 00:00;36,27
F253;003;01/01/2018 00:00;31/12/2099 00:00;31,45
F253;001;01/01/2018 00:00;31/12/2099 00:00;36,27
F300;003;01/01/2018 00:00;31/12/2099 00:00;35,8
F300;001;01/01/2018 00:00;31/12/2099 00:00;41,13
F301;003;01/01/2018 00:00;31/12/2099 00:00;35,8
F301;001;01/01/2018 00:00;31/12/2099 00:00;41,13
F302;003;01/01/2018 00:00;31/12/2099 00:00;35,8
F302;001;01/01/2018 00:00;31/12/2099 00:00;41,13
F310;003;01/01/2018 00:00;31/12/2099 00:00;20,5
F310;001;01/01/2018 00:00;31/12/2099 00:00;24,0
F311;003;01/01/2018 00:00;31/12/2099 00:00;20,5
F311;001;01/01/2018 00:00;31/12/2099 00:00;24,0
F312;003;01/01/2018 00:00;31/12/2099 00:00;20,5
F312;001;01/01/2018 00:00;31/12/2099 00:00;24,0
F313;003;01/01/2018 00:00;31/12/2099 00:00;20,5
F313;001;01/01/2018 00:00;31/12/2099 00:00;24,0
F320;003;01/01/2018 00:00;31/12/2099 00:00;39,4
F320;001;01/01/2018 00:00;31/12/2099 00:00;45,22
F321;003;01/01/2018 00:00;31/12/2099 00:00;39,4
F321;001;01/01/2018 00:00;31/12/2099 00:00;45,22
F322;003;01/01/2018 00:00;31/12/2099 00:00;39,4
F322;001;01/01/2018 00:00;31/12/2099 00:00;45,22
F330;003;01/01/2018 00:00;31/12/2099 00:00;11,2
F330;001;01/01/2018 00:00;31/12/2099 00:00;13,55
F331;003;01/01/2018 00:00;31/12/2099 00:00;11,2
F331;001;01/01/2018 00:00;31/12/2099 00:00;13,55
F332;003;01/01/2018 00:00;31/12/2099 00:00;11,2
F332;001;01/01/2018 00:00;31/12/2099 00:00;13,55
F333;003;01/01/2018 00:00;31/12/2099 00:00;11,2
F333;001;01/01/2018 00:00;31/12/2099 00:00;13,55
F340;003;01/01/2018 00:00;31/12/2099 00:00;11,61
F340;001;01/01/2018 00:00;31/12/2099 00:00;14,04
F341;003;01/01/2018 00:00;31/12/2099 00:00;11,61
F341;001;01/01/2018 00:00;31/12/2099 00:00;14,04
F342;003;01/01/2018 00:00;31/12/2099 00:00;11,61
F342;001;01/01/2018 00:00;31/12/2099 00:00;14,04
F400;003;01/01/2018 00:00;31/12/2099 00:00;37,67
F400;001;01/01/2018 00:00;31/12/2099 00:00;43,24
F401;003;01/01/2018 00:00;31/12/2099 00:00;21,68
F401;001;01/01/2018 00:00;31/12/2099 00:00;25,33
F402;003;01/01/2018 00:00;31/12/2099 00:00;22,75
F402;001;01/01/2018 00:00;31/12/2099 00:00;26,55
F403;003;01/01/2018 00:00;31/12/2099 00:00;14,02
F403;001;01/01/2018 00:00;31/12/2099 00:00;16,76
F413;003;01/01/2018 00:00;31/12/2099 00:00;12,34
F413;001;01/01/2018 00:00;31/12/2099 00:00;14,87
F420;003;01/01/2018 00:00;31/12/2099 00:00;32,04
F420;001;01/01/2018 00:00;31/12/2099 00:00;37,0
F421;003;01/01/2018 00:00;31/12/2099 00:00;38,44
F421;001;01/01/2018 00:00;31/12/2099 00:00;44,14
F425;003;01/01/2018 00:00;31/12/2099 00:00;32,04
F425;001;01/01/2018 00:00;31/12/2099 00:00;37,0
F426;003;01/01/2018 00:00;31/12/2099 00:00;38,44
F426;001;01/01/2018 00:00;31/12/2099 00:00;44,14
F128ASS;003;01/01/2018 00:00;31/12/2099 00:00;15,4
F128ASS;001;01/01/2018 00:00;31/12/2099 00:00;17,96
CHEPL20;003;01/01/2018 00:00;31/12/2099 00:00;40,83
CHEPL20;001;01/01/2018 00:00;31/12/2099 00:00;46,95
F249ASS;003;01/01/2018 00:00;31/12/2099 00:00;71,78
F249ASS;001;01/01/2018 00:00;31/12/2099 00:00;79,98
A400;003;01/01/2018 00:00;31/12/2099 00:00;18,6
A400;001;01/01/2018 00:00;31/12/2099 00:00;21,39
A401;003;01/01/2018 00:00;31/12/2099 00:00;26,0
A401;001;01/01/2018 00:00;31/12/2099 00:00;29,9
A402;003;01/01/2018 00:00;31/12/2099 00:00;32,0
A402;001;01/01/2018 00:00;31/12/2099 00:00;36,8
A403;003;01/01/2018 00:00;31/12/2099 00:00;49,0
A403;001;01/01/2018 00:00;31/12/2099 00:00;56,35
A404;003;01/01/2018 00:00;31/12/2099 00:00;12,0
A404;001;01/01/2018 00:00;31/12/2099 00:00;13,8
A405;003;01/01/2018 00:00;31/12/2099 00:00;32,0
A405;001;01/01/2018 00:00;31/12/2099 00:00;36,8
A406;003;01/01/2018 00:00;31/12/2099 00:00;42,0
A406;001;01/01/2018 00:00;31/12/2099 00:00;48,3
A407;003;01/01/2018 00:00;31/12/2099 00:00;54,0
A407;001;01/01/2018 00:00;31/12/2099 00:00;62,1
A408;003;01/01/2018 00:00;31/12/2099 00:00;9,0
A408;001;01/01/2018 00:00;31/12/2099 00:00;10,35
A409;003;01/01/2018 00:00;31/12/2099 00:00;8,0
A409;001;01/01/2018 00:00;31/12/2099 00:00;9,2
U001;001;01/01/2018 00:00;31/12/2099 00:00;38,0
U001;003;01/01/2018 00:00;31/12/2099 00:00;38,0
U002;001;01/01/2018 00:00;31/12/2099 00:00;38,0
D045;003;01/01/2018 00:00;31/12/2099 00:00;160,0
D037;003;01/01/2018 00:00;31/12/2099 00:00;38,0
U002;003;01/01/2018 00:00;31/12/2099 00:00;38,0
U003;001;01/01/2018 00:00;31/12/2099 00:00;38,0
U003;003;01/01/2018 00:00;31/12/2099 00:00;38,0
U004;001;01/01/2018 00:00;31/12/2099 00:00;38,0
U004;003;01/01/2018 00:00;31/12/2099 00:00;38,0
U005;001;01/01/2018 00:00;31/12/2099 00:00;38,0
U005;003;01/01/2018 00:00;31/12/2099 00:00;38,0
U006;001;01/01/2018 00:00;31/12/2099 00:00;38,0
U006;003;01/01/2018 00:00;31/12/2099 00:00;38,0
U007;001;01/01/2018 00:00;31/12/2099 00:00;38,0
U007;003;01/01/2018 00:00;31/12/2099 00:00;38,0
U008;001;01/01/2018 00:00;31/12/2099 00:00;23,0
U008;003;01/01/2018 00:00;31/12/2099 00:00;23,0
U009;001;01/01/2018 00:00;31/12/2099 00:00;23,0
U009;003;01/01/2018 00:00;31/12/2099 00:00;23,0
U010;001;01/01/2018 00:00;31/12/2099 00:00;23,0
U010;003;01/01/2018 00:00;31/12/2099 00:00;23,0
U011;001;01/01/2018 00:00;31/12/2099 00:00;27,0
U011;003;01/01/2018 00:00;31/12/2099 00:00;27,0
U012;001;01/01/2018 00:00;31/12/2099 00:00;23,9
U012;003;01/01/2018 00:00;31/12/2099 00:00;23,9
U013;001;01/01/2018 00:00;31/12/2099 00:00;26,6
U013;003;01/01/2018 00:00;31/12/2099 00:00;26,6
U014;001;01/01/2018 00:00;31/12/2099 00:00;7,4
U014;003;01/01/2018 00:00;31/12/2099 00:00;7,4
U015;001;01/01/2018 00:00;31/12/2099 00:00;48,0
U015;003;01/01/2018 00:00;31/12/2099 00:00;48,0
U016;001;01/01/2018 00:00;31/12/2099 00:00;27,9
U016;003;01/01/2018 00:00;31/12/2099 00:00;27,9
U017;001;01/01/2018 00:00;31/12/2099 00:00;44,5
U017;003;01/01/2018 00:00;31/12/2099 00:00;44,5
U018;001;01/01/2018 00:00;31/12/2099 00:00;12,5
U018;003;01/01/2018 00:00;31/12/2099 00:00;12,5
U019;001;01/01/2018 00:00;31/12/2099 00:00;16,3
U019;003;01/01/2018 00:00;31/12/2099 00:00;16,3
U020;001;01/01/2018 00:00;31/12/2099 00:00;27,0
U020;003;01/01/2018 00:00;31/12/2099 00:00;27,0
U021;001;01/01/2018 00:00;31/12/2099 00:00;38,0
U021;003;01/01/2018 00:00;31/12/2099 00:00;38,0
U022;001;01/01/2018 00:00;31/12/2099 00:00;18,2
U022;003;01/01/2018 00:00;31/12/2099 00:00;18,2
U023;001;01/01/2018 00:00;31/12/2099 00:00;29,7
U023;003;01/01/2018 00:00;31/12/2099 00:00;29,7
U024;001;01/01/2018 00:00;31/12/2099 00:00;27,4
U024;003;01/01/2018 00:00;31/12/2099 00:00;27,4
U025;001;01/01/2018 00:00;31/12/2099 00:00;27,8
U025;003;01/01/2018 00:00;31/12/2099 00:00;27,8
U026;003;01/01/2018 00:00;31/12/2099 00:00;27,8
U026;001;01/01/2018 00:00;31/12/2099 00:00;27,8
U027;001;01/01/2018 00:00;31/12/2099 00:00;18,0
U027;003;01/01/2018 00:00;31/12/2099 00:00;18,0
U028;001;01/01/2018 00:00;31/12/2099 00:00;36,0
U028;003;01/01/2018 00:00;31/12/2099 00:00;36,0
U029;001;01/01/2018 00:00;31/12/2099 00:00;36,0
U029;003;01/01/2018 00:00;31/12/2099 00:00;36,0
U030;001;01/01/2018 00:00;31/12/2099 00:00;36,0
U030;003;01/01/2018 00:00;31/12/2099 00:00;36,0
U031;001;01/01/2018 00:00;31/12/2099 00:00;36,0
U031;003;01/01/2018 00:00;31/12/2099 00:00;36,0
U032;001;01/01/2018 00:00;31/12/2099 00:00;17,9
U032;003;01/01/2018 00:00;31/12/2099 00:00;17,9
U033;001;01/01/2018 00:00;31/12/2099 00:00;62,8
U033;003;01/01/2018 00:00;31/12/2099 00:00;62,8
U034;001;01/01/2018 00:00;31/12/2099 00:00;62,8
U034;003;01/01/2018 00:00;31/12/2099 00:00;62,8
U035;001;01/01/2018 00:00;31/12/2099 00:00;53,38
U035;003;01/01/2018 00:00;31/12/2099 00:00;53,38
U036;003;01/01/2018 00:00;31/12/2099 00:00;53,4
U036;001;01/01/2018 00:00;31/12/2099 00:00;53,4
U037;001;01/01/2018 00:00;31/12/2099 00:00;9,9
U037;003;01/01/2018 00:00;31/12/2099 00:00;9,9
C036BEI;003;01/01/2018 00:00;31/12/2099 00:00;33,4
C036BEI;001;01/01/2018 00:00;31/12/2099 00:00;38,5
C036BLE;003;01/01/2018 00:00;31/12/2099 00:00;33,4
C036BLE;001;01/01/2018 00:00;31/12/2099 00:00;38,5
C036ROU;003;01/01/2018 00:00;31/12/2099 00:00;33,4
C036ROU;001;01/01/2018 00:00;31/12/2099 00:00;38,5
C067;001;01/01/2018 00:00;31/12/2099 00:00;15,06
C067;003;01/01/2018 00:00;31/12/2099 00:00;12,53
U044;001;01/01/2018 00:00;31/12/2099 00:00;12,0
U044;003;01/01/2018 00:00;31/12/2099 00:00;12,0
U045;001;01/01/2018 00:00;31/12/2099 00:00;12,0
U045;003;01/01/2018 00:00;31/12/2099 00:00;12,0
U048;001;01/01/2018 00:00;31/12/2099 00:00;12,0
U048;003;01/01/2018 00:00;31/12/2099 00:00;12,0
U049;001;01/01/2018 00:00;31/12/2099 00:00;14,9
U049;003;01/01/2018 00:00;31/12/2099 00:00;14,9
U039;001;01/01/2018 00:00;31/12/2099 00:00;14,5
U039;003;01/01/2018 00:00;31/12/2099 00:00;14,5
U040;001;01/01/2018 00:00;31/12/2099 00:00;14,5
U040;003;01/01/2018 00:00;31/12/2099 00:00;14,5
U041;001;01/01/2018 00:00;31/12/2099 00:00;14,5
U041;003;01/01/2018 00:00;31/12/2099 00:00;14,5
U042;001;01/01/2018 00:00;31/12/2099 00:00;14,5
U042;003;01/01/2018 00:00;31/12/2099 00:00;14,5
U043;001;01/01/2018 00:00;31/12/2099 00:00;14,5
U043;003;01/01/2018 00:00;31/12/2099 00:00;14,5
U050;001;01/01/2018 00:00;31/12/2099 00:00;15,9
U050;003;01/01/2018 00:00;31/12/2099 00:00;15,9
U057;001;01/01/2018 00:00;31/12/2099 00:00;17,5
U057;003;01/01/2018 00:00;31/12/2099 00:00;17,5
U058;001;01/01/2018 00:00;31/12/2099 00:00;17,5
U058;003;01/01/2018 00:00;31/12/2099 00:00;17,5
U052;001;01/01/2018 00:00;31/12/2099 00:00;17,5
U052;003;01/01/2018 00:00;31/12/2099 00:00;17,6
U053;001;01/01/2018 00:00;31/12/2099 00:00;17,5
U053;003;01/01/2018 00:00;31/12/2099 00:00;17,5
U054;001;01/01/2018 00:00;31/12/2099 00:00;17,5
U054;003;01/01/2018 00:00;31/12/2099 00:00;17,5
U055;001;01/01/2018 00:00;31/12/2099 00:00;17,5
U055;003;01/01/2018 00:00;31/12/2099 00:00;17,5
U056;001;01/01/2018 00:00;31/12/2099 00:00;17,5
U056;003;01/01/2018 00:00;31/12/2099 00:00;17,5
U060;001;01/01/2018 00:00;31/12/2099 00:00;17,5
U060;003;01/01/2018 00:00;31/12/2099 00:00;17,5
U051;001;01/01/2018 00:00;31/12/2099 00:00;19,4
