gl_naturepieceg;gl_souche;gl_numero;gl_numligne;gl_datepiece;gl_tiers;gl_representant;gl_codearticle;gl_puht;gl_puttc;gl_qtefact;gl_remiseligne;gl_montantht;gl_montantttc
FAC;;VTE/2021/04453;3;02/08/2021;COLASMARLY;LEONE;HY202;10,85;13,02;2,0;0;21,7;26,04
FAC;;VTE/2021/04453;4;02/08/2021;COLASMARLY;LEONE;F433;34,0;40,8;1,0;0;34,0;40,8
FAC;;VTE/2021/04453;5;02/08/2021;COLASMARLY;LEONE;HY005;45,89;55,07;2,0;0;91,78;110,14
FAC;;VTE/2021/04453;6;02/08/2021;COLASMARLY;LEONE;HY200;10,85;13,02;2,0;0;21,7;26,04
FAC;;VTE/2021/04454;1;02/08/2021;EREMSA;LELEU;F190;5,7;6,84;10,0;0;57,0;68,4
FAC;;VTE/2021/04454;2;02/08/2021;EREMSA;LELEU;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04454;3;02/08/2021;EREMSA;LELEU;F071;62,05;74,46;1,0;0;62,05;74,46
FAC;;VTE/2021/04454;4;02/08/2021;EREMSA;LELEU;F119ASS;22,33;26,8;1,0;0;22,33;26,8
FAC;;VTE/2021/04454;5;02/08/2021;EREMSA;LELEU;F161ASS;32,8;39,36;2,0;0;65,6;78,72
FAC;;VTE/2021/04454;6;02/08/2021;EREMSA;LELEU;F193;5,92;7,1;15,0;0;88,8;106,56
FAC;;VTE/2021/04454;7;02/08/2021;EREMSA;LELEU;ENV9;0,34;0,41;50,0;0;17,0;20,4
FAC;;VTE/2021/04455;1;02/08/2021;GARMEYER68;WURTZ;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04455;2;02/08/2021;GARMEYER68;WURTZ;RAMA 5R;99,95;119,94;1,0;0;99,95;119,94
FAC;;VTE/2021/04455;3;02/08/2021;GARMEYER68;WURTZ;F069;25,3;30,36;1,0;0;25,3;30,36
FAC;;VTE/2021/04455;4;02/08/2021;GARMEYER68;WURTZ;F024ASS;11,32;13,58;1,0;0;11,32;13,58
FAC;;VTE/2021/04455;5;02/08/2021;GARMEYER68;WURTZ;F041;25,4;30,48;1,0;0;25,4;30,48
FAC;;VTE/2021/04456;1;02/08/2021;SNIPYACH56;LESUR;F160ASS;80,92;97,1;1,0;0;80,92;97,1
FAC;;VTE/2021/04456;2;02/08/2021;SNIPYACH56;LESUR;ENV2;0,15;0,18;500,0;0;75,0;90,0
FAC;;VTE/2021/04456;3;02/08/2021;SNIPYACH56;LESUR;F008;57,51;69,01;1,0;0;57,51;69,01
FAC;;VTE/2021/04456;4;02/08/2021;SNIPYACH56;LESUR;F024ASS;11,32;13,58;2,0;0;22,64;27,17
FAC;;VTE/2021/04456;5;02/08/2021;SNIPYACH56;LESUR;F178;11,0;13,2;1,0;0;11,0;13,2
FAC;;VTE/2021/04456;6;02/08/2021;SNIPYACH56;LESUR;CHEPL1;20,26;24,31;2,0;0;40,52;48,62
FAC;;VTE/2021/04456;7;02/08/2021;SNIPYACH56;LESUR;A250;17,1;20,52;1,0;0;17,1;20,52
FAC;;VTE/2021/04456;8;02/08/2021;SNIPYACH56;LESUR;HY004;27,6;33,12;1,0;0;27,6;33,12
FAC;;VTE/2021/04456;9;02/08/2021;SNIPYACH56;LESUR;HY321;17,4;20,88;2,0;0;34,8;41,76
FAC;;VTE/2021/04456;10;02/08/2021;SNIPYACH56;LESUR;P042;0,62;0,74;100,0;0;62,0;74,4
FAC;;VTE/2021/04456;11;02/08/2021;SNIPYACH56;LESUR;C036ASS;33,4;40,08;1,0;0;33,4;40,08
FAC;;VTE/2021/04456;12;02/08/2021;SNIPYACH56;LESUR;U063;93,0;111,6;1,0;0;93,0;111,6
FAC;;VTE/2021/04456;13;02/08/2021;SNIPYACH56;LESUR;TB037;18,75;22,5;1,0;0;18,75;22,5
FAC;;VTE/2021/04456;14;02/08/2021;SNIPYACH56;LESUR;SVC001;0;0;1,0;0;0;0
FAC;;VTE/2021/04456;15;02/08/2021;SNIPYACH56;LESUR;SVC002;0;0;1,0;0;0;0
FAC;;VTE/2021/04456;16;02/08/2021;SNIPYACH56;LESUR;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04457;1;02/08/2021;MAIILLIFA;BESCO;RAMA 5;80,0;96,0;1,0;0;80,0;96,0
FAC;;VTE/2021/04457;2;02/08/2021;MAIILLIFA;BESCO;SVC005;0;0;1,0;0;0;0
FAC;;VTE/2021/04457;3;02/08/2021;MAIILLIFA;BESCO;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04457;4;02/08/2021;MAIILLIFA;BESCO;ENV5;0,2;0,24;250,0;0;50,0;60,0
FAC;;VTE/2021/04457;5;02/08/2021;MAIILLIFA;BESCO;HY242;11,25;13,5;1,0;0;11,25;13,5
FAC;;VTE/2021/04458;1;02/08/2021;DIRINTER;LELEU;F036;5,76;6,91;3,0;0;17,28;20,74
FAC;;VTE/2021/04458;2;02/08/2021;DIRINTER;LELEU;F146;40,46;48,55;4,0;0;161,84;194,21
FAC;;VTE/2021/04458;3;02/08/2021;DIRINTER;LELEU;F161ASS;32,8;39,36;2,0;0;65,6;78,72
FAC;;VTE/2021/04458;4;02/08/2021;DIRINTER;LELEU;F352;24,95;29,94;2,0;0;49,9;59,88
FAC;;VTE/2021/04458;5;02/08/2021;DIRINTER;LELEU;U017;44,5;53,4;1,0;0;44,5;53,4
FAC;;VTE/2021/04458;6;02/08/2021;DIRINTER;LELEU;F400;37,67;45,2;2,0;0;75,34;90,41
FAC;;VTE/2021/04458;7;02/08/2021;DIRINTER;LELEU;F047;14,22;17,06;2,0;0;28,44;34,13
FAC;;VTE/2021/04460;1;02/08/2021;MAILANGON;LESUR;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04460;2;02/08/2021;MAILANGON;LESUR;A043;7,8;9,36;2,0;0;15,6;18,72
FAC;;VTE/2021/04460;3;02/08/2021;MAILANGON;LESUR;A063;31,25;37,5;2,0;0;62,5;75,0
FAC;;VTE/2021/04460;4;02/08/2021;MAILANGON;LESUR;A121;21,95;26,34;4,0;0;87,8;105,36
FAC;;VTE/2021/04461;1;02/08/2021;MAIHORBWIH;WEISS;HY201;10,85;13,02;2,0;0;21,7;26,04
FAC;;VTE/2021/04461;2;02/08/2021;MAIHORBWIH;WEISS;F161ASS;32,8;39,36;1,0;0;32,8;39,36
FAC;;VTE/2021/04461;3;02/08/2021;MAIHORBWIH;WEISS;F413;12,34;14,81;5,0;0;61,7;74,04
FAC;;VTE/2021/04461;4;02/08/2021;MAIHORBWIH;WEISS;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04461;5;02/08/2021;MAIHORBWIH;WEISS;F046;15,73;18,88;2,0;0;31,46;37,75
FAC;;VTE/2021/04461;6;02/08/2021;MAIHORBWIH;WEISS;RAMA 5;80,0;96,0;1,0;0;80,0;96,0
FAC;;VTE/2021/04461;7;02/08/2021;MAIHORBWIH;WEISS;ENV2;0,15;0,18;500,0;0;75,0;90,0
FAC;;VTE/2021/04461;8;02/08/2021;MAIHORBWIH;WEISS;F053;42,03;50,44;1,0;0;42,03;50,44
FAC;;VTE/2021/04461;9;02/08/2021;MAIHORBWIH;WEISS;F310;20,5;24,6;2,0;0;41,0;49,2
FAC;;VTE/2021/04461;10;02/08/2021;MAIHORBWIH;WEISS;U014;7,4;8,88;1,0;0;7,4;8,88
FAC;;VTE/2021/04461;11;02/08/2021;MAIHORBWIH;WEISS;HY200;10,85;13,02;2,0;0;21,7;26,04
FAC;;VTE/2021/04461;12;02/08/2021;MAIHORBWIH;WEISS;HY202;10,85;13,02;2,0;0;21,7;26,04
FAC;;VTE/2021/04462;1;02/08/2021;MAITRELI22;BESCO;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04462;2;02/08/2021;MAITRELI22;BESCO;F161ASS;32,8;39,36;2,0;0;65,6;78,72
FAC;;VTE/2021/04462;3;02/08/2021;MAITRELI22;BESCO;SVC005;0;0;1,0;0;0;0
FAC;;VTE/2021/04462;4;02/08/2021;MAITRELI22;BESCO;F249ASS;71,78;86,14;2,0;0;143,56;172,27
FAC;;VTE/2021/04463;1;02/08/2021;POINTPLP83;CDESUDEST;F310;22,55;27,06;3,0;0;67,65;81,18
FAC;;VTE/2021/04463;2;02/08/2021;POINTPLP83;CDESUDEST;HY156ASS;18,54;22,25;6,0;0;111,24;133,49
FAC;;VTE/2021/04463;3;02/08/2021;POINTPLP83;CDESUDEST;HY201;16,65;19,98;2,0;0;33,3;39,96
FAC;;VTE/2021/04463;4;02/08/2021;POINTPLP83;CDESUDEST;HY200;16,65;19,98;2,0;0;33,3;39,96
FAC;;VTE/2021/04463;5;02/08/2021;POINTPLP83;CDESUDEST;HY202;16,65;19,98;2,0;0;33,3;39,96
FAC;;VTE/2021/04463;6;02/08/2021;POINTPLP83;CDESUDEST;HY212;23,05;27,66;6,0;0;138,3;165,96
FAC;;VTE/2021/04463;7;02/08/2021;POINTPLP83;CDESUDEST;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04464;1;02/08/2021;BIOCROIX31;AMSEL;HY125;10,6;12,72;4,0;0;42,4;50,88
FAC;;VTE/2021/04464;2;02/08/2021;BIOCROIX31;AMSEL;A042;8,5;10,2;2,0;0;17,0;20,4
FAC;;VTE/2021/04464;3;02/08/2021;BIOCROIX31;AMSEL;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04464;4;02/08/2021;BIOCROIX31;AMSEL;F330;11,2;13,44;1,0;0;11,2;13,44
FAC;;VTE/2021/04464;5;02/08/2021;BIOCROIX31;AMSEL;F332;11,2;13,44;1,0;0;11,2;13,44
FAC;;VTE/2021/04464;6;02/08/2021;BIOCROIX31;AMSEL;F024ASS;11,32;13,58;1,0;0;11,32;13,58
FAC;;VTE/2021/04464;7;02/08/2021;BIOCROIX31;AMSEL;F400;37,67;45,2;1,0;0;37,67;45,2
FAC;;VTE/2021/04464;8;02/08/2021;BIOCROIX31;AMSEL;A250;17,1;20,52;1,0;0;17,1;20,52
FAC;;VTE/2021/04464;9;02/08/2021;BIOCROIX31;AMSEL;A406;42,0;50,4;1,0;0;42,0;50,4
FAC;;VTE/2021/04464;10;02/08/2021;BIOCROIX31;AMSEL;A407;54,0;64,8;1,0;0;54,0;64,8
FAC;;VTE/2021/04464;11;02/08/2021;BIOCROIX31;AMSEL;A043;7,8;9,36;2,0;0;15,6;18,72
FAC;;VTE/2021/04464;12;02/08/2021;BIOCROIX31;AMSEL;A020;18,41;22,09;2,0;0;36,82;44,18
FAC;;VTE/2021/04465;1;02/08/2021;RIPPERTAVI;LUKOW;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04465;2;02/08/2021;RIPPERTAVI;LUKOW;P030;2,54;3,05;150,0;0;381,0;457,2
FAC;;VTE/2021/04466;1;03/08/2021;MAIZELWILL;MODRY;F259ASS;31,45;37,74;1,0;0;31,45;37,74
FAC;;VTE/2021/04467;1;03/08/2021;LADAPTTH57;LEONE;F305;8,85;10,62;1,0;0;8,85;10,62
FAC;;VTE/2021/04467;2;03/08/2021;LADAPTTH57;LEONE;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04467;3;03/08/2021;LADAPTTH57;LEONE;F311;20,5;24,6;1,0;0;20,5;24,6
FAC;;VTE/2021/04467;4;03/08/2021;LADAPTTH57;LEONE;F313;20,5;24,6;1,0;0;20,5;24,6
FAC;;VTE/2021/04467;5;03/08/2021;LADAPTTH57;LEONE;F310;20,5;24,6;1,0;0;20,5;24,6
FAC;;VTE/2021/04467;6;03/08/2021;LADAPTTH57;LEONE;F301;35,8;42,96;1,0;0;35,8;42,96
FAC;;VTE/2021/04468;1;03/08/2021;MAILANGON;LESUR;P005;1,39;1,67;100,0;0;139,0;166,8
FAC;;VTE/2021/04468;2;03/08/2021;MAILANGON;LESUR;P003;1,03;1,24;100,0;0;103,0;123,6
FAC;;VTE/2021/04468;3;03/08/2021;MAILANGON;LESUR;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04468;4;03/08/2021;MAILANGON;LESUR;F160ASS;80,92;97,1;2,0;0;161,84;194,21
FAC;;VTE/2021/04469;1;03/08/2021;GROUPEEVRE;LELEU;P041;0,5;0,6;100,0;0;50,0;60,0
FAC;;VTE/2021/04469;2;03/08/2021;GROUPEEVRE;LELEU;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04470;1;03/08/2021;CHEUREEV27;LELEU;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04470;2;03/08/2021;CHEUREEV27;LELEU;A140;10,77;12,92;2,0;0;21,54;25,85
FAC;;VTE/2021/04471;1;03/08/2021;PEUGEOTMET;LEONE;XHYG;4,43;5,32;50,0;0;221,5;265,8
FAC;;VTE/2021/04472;1;03/08/2021;DEBUSSCH59;EVRARD;HY231;35,9;43,08;1,0;0;35,9;43,08
FAC;;VTE/2021/04472;2;03/08/2021;DEBUSSCH59;EVRARD;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04472;3;03/08/2021;DEBUSSCH59;EVRARD;C047BLE;34,0;40,8;2,0;0;68,0;81,6
FAC;;VTE/2021/04472;4;03/08/2021;DEBUSSCH59;EVRARD;PELMBOIS;23,1;27,72;1,0;0;23,1;27,72
FAC;;VTE/2021/04473;1;03/08/2021;MAICHAULO;JOBBI;HY008D;143,06;171,67;3,0;0;429,18;515,02
FAC;;VTE/2021/04474;1;03/08/2021;AUBVALLO68;WEISS;HY172BCE;17,3;20,76;1,0;0;17,3;20,76
FAC;;VTE/2021/04474;2;03/08/2021;AUBVALLO68;WEISS;HY234;16,85;20,22;1,0;0;16,85;20,22
FAC;;VTE/2021/04474;3;03/08/2021;AUBVALLO68;WEISS;HY161;11,36;13,63;1,0;0;11,36;13,63
FAC;;VTE/2021/04474;4;03/08/2021;AUBVALLO68;WEISS;TB027;6,7;8,04;4,0;0;26,8;32,16
FAC;;VTE/2021/04474;5;03/08/2021;AUBVALLO68;WEISS;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04474;6;03/08/2021;AUBVALLO68;WEISS;A141;44,3;53,16;1,0;0;44,3;53,16
FAC;;VTE/2021/04474;7;03/08/2021;AUBVALLO68;WEISS;A042;8,5;10,2;1,0;0;8,5;10,2
FAC;;VTE/2021/04475;1;03/08/2021;EURODICN67;MODRY;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04475;2;03/08/2021;EURODICN67;MODRY;HY604V;149,0;178,8;1,0;0;149,0;178,8
FAC;;VTE/2021/04475;3;03/08/2021;EURODICN67;MODRY;HY600;48,0;57,6;1,0;0;48,0;57,6
FAC;;VTE/2021/04476;1;03/08/2021;DOMVTBRU84;LUKOW;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04476;2;03/08/2021;DOMVTBRU84;LUKOW;RACSOL45;15,85;19,02;2,0;0;31,7;38,04
FAC;;VTE/2021/04476;3;03/08/2021;DOMVTBRU84;LUKOW;RACSOL55;19,05;22,86;4,0;0;76,2;91,44
FAC;;VTE/2021/04476;4;03/08/2021;DOMVTBRU84;LUKOW;RACSOL75;25,9;31,08;2,0;0;51,8;62,16
FAC;;VTE/2021/04476;5;03/08/2021;DOMVTBRU84;LUKOW;A042;8,5;10,2;8,0;0;68,0;81,6
FAC;;VTE/2021/04476;6;03/08/2021;DOMVTBRU84;LUKOW;HY241;24,5;29,4;3,0;0;73,5;88,2
FAC;;VTE/2021/04476;7;03/08/2021;DOMVTBRU84;LUKOW;HY248;8,91;10,69;2,0;0;17,82;21,38
FAC;;VTE/2021/04476;8;03/08/2021;DOMVTBRU84;LUKOW;A022;25,04;30,05;1,0;0;25,04;30,05
FAC;;VTE/2021/04476;9;03/08/2021;DOMVTBRU84;LUKOW;A029;13,27;15,92;2,0;0;26,54;31,85
FAC;;VTE/2021/04476;10;03/08/2021;DOMVTBRU84;LUKOW;A156;11,95;14,34;2,0;0;23,9;28,68
FAC;;VTE/2021/04476;11;03/08/2021;DOMVTBRU84;LUKOW;A199;74,85;89,82;1,0;0;74,85;89,82
FAC;;VTE/2021/04476;12;03/08/2021;DOMVTBRU84;LUKOW;C047ROU;34,0;40,8;1,0;0;34,0;40,8
FAC;;VTE/2021/04476;13;03/08/2021;DOMVTBRU84;LUKOW;C068;13,01;15,61;6,0;0;78,06;93,67
FAC;;VTE/2021/04477;1;03/08/2021;TRANSCOPPO;DONNE;F180;11,4;13,68;1,0;0;11,4;13,68
FAC;;VTE/2021/04477;2;03/08/2021;TRANSCOPPO;DONNE;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04477;3;03/08/2021;TRANSCOPPO;DONNE;ENV4;0,16;0,19;500,0;0;80,0;96,0
FAC;;VTE/2021/04477;4;03/08/2021;TRANSCOPPO;DONNE;ENV2;0,15;0,18;500,0;0;75,0;90,0
FAC;;VTE/2021/04477;5;03/08/2021;TRANSCOPPO;DONNE;F185;11,4;13,68;1,0;0;11,4;13,68
FAC;;VTE/2021/04477;6;03/08/2021;TRANSCOPPO;DONNE;F186;11,4;13,68;1,0;0;11,4;13,68
FAC;;VTE/2021/04477;7;03/08/2021;TRANSCOPPO;DONNE;F073;52,65;63,18;1,0;0;52,65;63,18
FAC;;VTE/2021/04477;8;03/08/2021;TRANSCOPPO;DONNE;U022;18,2;21,84;2,0;0;36,4;43,68
FAC;;VTE/2021/04477;9;03/08/2021;TRANSCOPPO;DONNE;RAMA3;32,0;38,4;1,0;0;32,0;38,4
FAC;;VTE/2021/04477;10;03/08/2021;TRANSCOPPO;DONNE;SVC002;0;0;1,0;0;0;0
FAC;;VTE/2021/04478;1;03/08/2021;ENGIEHOM57;LEONE;RAMA 5;80,0;96,0;1,0;0;80,0;96,0
FAC;;VTE/2021/04478;2;03/08/2021;ENGIEHOM57;LEONE;F024ASS;11,32;13,58;1,0;0;11,32;13,58
FAC;;VTE/2021/04478;3;03/08/2021;ENGIEHOM57;LEONE;F047;14,22;17,06;2,0;0;28,44;34,13
FAC;;VTE/2021/04478;4;03/08/2021;ENGIEHOM57;LEONE;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04478;5;03/08/2021;ENGIEHOM57;LEONE;ENV8;0,33;0,4;1000,0;0;330,0;396,0
FAC;;VTE/2021/04478;6;03/08/2021;ENGIEHOM57;LEONE;ENV4;0,16;0,19;500,0;0;80,0;96,0
FAC;;VTE/2021/04478;7;03/08/2021;ENGIEHOM57;LEONE;ENV10;0,43;0,52;500,0;0;215,0;258,0
FAC;;VTE/2021/04478;8;03/08/2021;ENGIEHOM57;LEONE;F340;11,61;13,93;1,0;0;11,61;13,93
FAC;;VTE/2021/04479;1;03/08/2021;SERTECHK56;LESUR;P005;1,39;1,67;300,0;0;417,0;500,4
FAC;;VTE/2021/04479;2;03/08/2021;SERTECHK56;LESUR;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04480;1;03/08/2021;SOLOGNEKAR;JOBBI;P011;1,84;2,21;250,0;0;460,0;552,0
FAC;;VTE/2021/04481;1;03/08/2021;SMEDA;LELEU;HY172;8,65;10,38;2,0;0;17,3;20,76
FAC;;VTE/2021/04481;2;03/08/2021;SMEDA;LELEU;HY232;23,84;28,61;1,0;0;23,84;28,61
FAC;;VTE/2021/04481;3;03/08/2021;SMEDA;LELEU;HY242;11,25;13,5;2,0;0;22,5;27,0
FAC;;VTE/2021/04481;4;03/08/2021;SMEDA;LELEU;HY351;16,13;19,36;2,0;0;32,26;38,71
FAC;;VTE/2021/04481;5;03/08/2021;SMEDA;LELEU;HY325;17,4;20,88;2,0;0;34,8;41,76
FAC;;VTE/2021/04481;6;03/08/2021;SMEDA;LELEU;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04482;1;03/08/2021;FENWICKILL;MODRY;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04482;2;03/08/2021;FENWICKILL;MODRY;A146;7,95;9,54;2,0;0;15,9;19,08
FAC;;VTE/2021/04482;3;03/08/2021;FENWICKILL;MODRY;P042;0,62;0,74;50,0;0;31,0;37,2
FAC;;VTE/2021/04482;4;03/08/2021;FENWICKILL;MODRY;PPN40;9,85;11,82;5,0;0;49,25;59,1
FAC;;VTE/2021/04483;1;03/08/2021;MAIMOLSHE;DEVAL;PRAS40;11,98;14,38;5,0;0;59,9;71,88
FAC;;VTE/2021/04483;2;03/08/2021;MAIMOLSHE;DEVAL;PRAS30;7,71;9,25;5,0;0;38,55;46,26
FAC;;VTE/2021/04483;3;03/08/2021;MAIMOLSHE;DEVAL;A146;7,95;9,54;4,0;0;31,8;38,16
FAC;;VTE/2021/04483;4;03/08/2021;MAIMOLSHE;DEVAL;A098;16,05;19,26;5,0;0;80,25;96,3
FAC;;VTE/2021/04483;5;03/08/2021;MAIMOLSHE;DEVAL;A021;20,55;24,66;5,0;0;102,75;123,3
FAC;;VTE/2021/04483;6;03/08/2021;MAIMOLSHE;DEVAL;A181;44,41;53,29;3,0;0;133,23;159,88
FAC;;VTE/2021/04483;7;03/08/2021;MAIMOLSHE;DEVAL;A180;34,5;41,4;3,0;0;103,5;124,2
FAC;;VTE/2021/04483;8;03/08/2021;MAIMOLSHE;DEVAL;HY159A;11,6;13,92;4,0;0;46,4;55,68
FAC;;VTE/2021/04483;9;03/08/2021;MAIMOLSHE;DEVAL;HY159;6,65;7,98;4,0;0;26,6;31,92
FAC;;VTE/2021/04483;10;03/08/2021;MAIMOLSHE;DEVAL;F330;11,2;13,44;1,0;0;11,2;13,44
FAC;;VTE/2021/04483;11;03/08/2021;MAIMOLSHE;DEVAL;F339ASS;14,9;17,88;2,0;0;29,8;35,76
FAC;;VTE/2021/04484;1;03/08/2021;JMBBRICO68;WURTZ;U019;16,3;19,56;2,0;0;32,6;39,12
FAC;;VTE/2021/04484;2;03/08/2021;JMBBRICO68;WURTZ;F071;62,05;74,46;1,0;0;62,05;74,46
FAC;;VTE/2021/04484;3;03/08/2021;JMBBRICO68;WURTZ;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04484;4;03/08/2021;JMBBRICO68;WURTZ;CHEPL11;13,15;15,78;2,0;0;26,3;31,56
FAC;;VTE/2021/04484;5;03/08/2021;JMBBRICO68;WURTZ;F072;85,8;102,96;2,0;0;171,6;205,92
FAC;;VTE/2021/04484;6;03/08/2021;JMBBRICO68;WURTZ;CHEPL1;20,26;24,31;2,0;0;40,52;48,62
FAC;;VTE/2021/04484;7;03/08/2021;JMBBRICO68;WURTZ;F413;12,34;14,81;5,0;0;61,7;74,04
FAC;;VTE/2021/04484;8;03/08/2021;JMBBRICO68;WURTZ;CHEPL9ASS;20,26;24,31;2,0;0;40,52;48,62
FAC;;VTE/2021/04484;9;03/08/2021;JMBBRICO68;WURTZ;HY060;80,51;96,61;1,0;0;80,51;96,61
FAC;;VTE/2021/04484;10;03/08/2021;JMBBRICO68;WURTZ;C076ASS;25,15;30,18;2,0;0;50,3;60,36
FAC;;VTE/2021/04485;1;03/08/2021;PROMAN24;MENIRI;LJC9938;77,0;92,4;1,0;0;77,0;92,4
FAC;;VTE/2021/04485;2;03/08/2021;PROMAN24;MENIRI;HY009E;25,8;30,96;1,0;0;25,8;30,96
FAC;;VTE/2021/04485;3;03/08/2021;PROMAN24;MENIRI;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/04485;4;03/08/2021;PROMAN24;MENIRI;U067;210,0;252,0;1,0;0;210,0;252,0
FAC;;VTE/2021/04485;5;03/08/2021;PROMAN24;MENIRI;F161ASS;32,8;39,36;1,0;0;32,8;39,36
FAC;;VTE/2021/04485;6;03/08/2021;PROMAN24;MENIRI;CHEPL1;20,26;24,31;1,0;0;20,26;24,31
FAC;;VTE/2021/04485;7;03/08/2021;PROMAN24;MENIRI;HY023;21,36;25,63;2,0;0;42,72;51,26
FAC;;VTE/2021/04486;1;03/08/2021;BRICOHES68;WURTZ;F184;11,4;13,68;5,0;0;57,0;68,4
FAC;;VTE/2021/04486;2;03/08/2021;BRICOHES68;WURTZ;F180;11,4;13,68;5,0;0;57,0;68,4
FAC;;VTE/2021/04486;3;03/08/2021;BRICOHES68;WURTZ;F181;11,4;13,68;5,0;0;57,0;68,4
FAC;;VTE/2021/04486;4;03/08/2021;BRICOHES68;WURTZ;F182;11,4;13,68;5,0;0;57,0;68,4
FAC;;VTE/2021/04486;5;03/08/2021;BRICOHES68;WURTZ;F183;11,4;13,68;5,0;0;57,0;68,4
FAC;;VTE/2021/04486;6;03/08/2021;BRICOHES68;WURTZ;F190;5,7;6,84;10,0;0;57,0;68,4
FAC;;VTE/2021/04486;7;03/08/2021;BRICOHES68;WURTZ;F191;11,67;14,0;3,0;0;35,01;42,01
FAC;;VTE/2021/04486;8;03/08/2021;BRICOHES68;WURTZ;F074;16,85;20,22;12,0;0;202,2;242,64
FAC;;VTE/2021/04486;9;03/08/2021;BRICOHES68;WURTZ;F071;62,05;74,46;1,0;0;62,05;74,46
FAC;;VTE/2021/04486;10;03/08/2021;BRICOHES68;WURTZ;F072;85,8;102,96;1,0;0;85,8;102,96
FAC;;VTE/2021/04486;11;03/08/2021;BRICOHES68;WURTZ;F413;12,34;14,81;5,0;0;61,7;74,04
FAC;;VTE/2021/04486;12;03/08/2021;BRICOHES68;WURTZ;CHEPL11;13,15;15,78;2,0;0;26,3;31,56
FAC;;VTE/2021/04486;13;03/08/2021;BRICOHES68;WURTZ;CHEPL1;20,26;24,31;4,0;0;81,04;97,25
FAC;;VTE/2021/04486;14;03/08/2021;BRICOHES68;WURTZ;CHEPL2;20,26;24,31;2,0;0;40,52;48,62
FAC;;VTE/2021/04486;15;03/08/2021;BRICOHES68;WURTZ;CHEPL3;20,26;24,31;1,0;0;20,26;24,31
FAC;;VTE/2021/04486;16;03/08/2021;BRICOHES68;WURTZ;CHEPL4;20,26;24,31;2,0;0;40,52;48,62
FAC;;VTE/2021/04486;17;03/08/2021;BRICOHES68;WURTZ;CHEPL5;20,26;24,31;2,0;0;40,52;48,62
FAC;;VTE/2021/04486;18;03/08/2021;BRICOHES68;WURTZ;F153;16,4;19,68;1,0;0;16,4;19,68
FAC;;VTE/2021/04486;19;03/08/2021;BRICOHES68;WURTZ;F154;16,4;19,68;1,0;0;16,4;19,68
FAC;;VTE/2021/04486;20;03/08/2021;BRICOHES68;WURTZ;F156;16,4;19,68;1,0;0;16,4;19,68
FAC;;VTE/2021/04486;21;03/08/2021;BRICOHES68;WURTZ;F159;16,4;19,68;1,0;0;16,4;19,68
FAC;;VTE/2021/04486;22;03/08/2021;BRICOHES68;WURTZ;F152;16,4;19,68;1,0;0;16,4;19,68
FAC;;VTE/2021/04486;23;03/08/2021;BRICOHES68;WURTZ;F053;42,03;50,44;2,0;0;84,06;100,87
FAC;;VTE/2021/04486;24;03/08/2021;BRICOHES68;WURTZ;U019;16,3;19,56;5,0;0;81,5;97,8
FAC;;VTE/2021/04486;25;03/08/2021;BRICOHES68;WURTZ;C076ASS;25,15;30,18;2,0;0;50,3;60,36
FAC;;VTE/2021/04486;26;03/08/2021;BRICOHES68;WURTZ;SVC002;0;0;4,0;0;0;0
FAC;;VTE/2021/04486;27;03/08/2021;BRICOHES68;WURTZ;SVC003;0;0;1,0;0;0;0
